1	8 Feb 26	08:48:00	1	0	0	0	0	0	1	90	84	105	80	77	118	71	102	129	96	97	114	154	99	101	108	25	48	45	44	45	51	39	39	38	46	48	44	33	57	50	55
2	8 Feb 26	08:49:00	1	0	0	0	0	0	1	13	8	9	2	9	13	11	8	6	12	2	4	10	6	1	9	4	10	6	10	4	7	2	3	4	12	7	10	9	7	6	4
3	8 Feb 26	08:50:00	1	0	0	0	0	0	1	14	5	6	5	9	10	7	9	7	6	4	3	8	6	8	12	6	4	7	0	12	6	5	3	5	5	2	6	7	9	13	9
4	8 Feb 26	08:51:00	1	0	0	0	0	0	1	10	5	6	2	9	5	6	9	11	6	3	4	10	12	2	5	14	5	5	0	14	2	4	7	4	7	0	10	5	5	5	3
5	8 Feb 26	08:52:00	1	0	0	0	0	0	1	8	7	6	8	6	5	11	7	5	4	0	6	7	7	5	8	4	6	9	7	7	0	4	5	5	9	9	13	9	2	4	3
6	8 Feb 26	08:53:00	1	0	0	0	0	0	1	12	2	7	4	1	3	7	8	2	5	0	5	6	12	5	5	7	5	6	3	3	3	5	5	6	3	4	13	8	6	7	6
7	8 Feb 26	08:54:00	1	0	0	0	0	0	1	7	4	6	5	5	0	11	6	0	7	0	4	9	11	2	8	9	4	4	0	7	4	3	13	10	9	5	5	8	6	3	6
8	8 Feb 26	08:55:00	1	0	0	0	0	0	1	10	3	2	3	6	0	10	6	11	4	1	6	4	10	4	7	7	4	5	0	3	2	2	2	2	6	13	9	10	9	1	3
9	8 Feb 26	08:56:00	1	0	0	0	0	0	1	7	2	8	4	6	0	2	12	1	5	2	2	6	11	0	6	5	8	2	0	2	2	2	2	9	10	11	7	5	2	7	0
10	8 Feb 26	08:57:00	1	0	0	0	0	0	1	6	5	3	4	1	0	5	4	4	3	0	10	6	5	0	9	15	4	4	0	0	2	4	2	4	7	8	12	7	9	1	5
11	8 Feb 26	08:58:00	1	0	0	0	0	0	1	5	5	6	5	5	0	6	6	11	7	6	0	15	3	0	5	18	6	4	4	2	0	4	3	3	10	8	8	2	9	4	4
12	8 Feb 26	08:59:00	1	0	0	0	0	0	1	5	1	8	0	0	0	7	5	4	4	3	1	8	3	0	9	11	7	5	0	6	5	3	7	5	5	4	26	13	3	2	6
13	8 Feb 26	09:00:00	1	0	0	0	0	0	1	6	6	8	6	0	6	3	5	9	2	0	6	11	5	0	6	9	4	6	0	5	0	0	9	6	8	3	16	3	7	2	6
