1	6 Feb 26	08:59:00	1	0	0	0	0	0	1	225	133	346	104	317	170	172	116	148	188	212	216	131	158	197	127	59	62	132	93	124	120	131	152	70	113	142	207	144	123	89	98
2	6 Feb 26	09:00:00	1	0	0	0	0	0	1	7	1	20	6	10	12	0	4	3	13	3	40	5	1	1	2	8	7	5	4	5	3	13	7	5	3	10	10	2	8	7	8
3	6 Feb 26	09:01:14	1	0	0	0	0	0	1	4	3	11	6	9	2	4	2	2	7	10	0	11	7	3	2	7	0	5	9	5	2	9	10	0	16	8	10	5	4	0	10
4	6 Feb 26	09:02:00	1	0	0	0	0	0	1	2	3	8	7	6	0	5	0	0	2	6	0	5	4	0	2	0	0	0	0	4	2	2	6	0	10	2	2	2	0	2	1
5	6 Feb 26	09:03:00	1	0	0	0	0	0	1	4	3	8	1	9	4	1	0	2	3	8	0	9	6	2	1	0	3	0	2	0	8	8	7	0	11	5	13	2	2	2	8
6	6 Feb 26	09:04:00	1	0	0	0	0	0	1	1	4	11	2	6	3	2	0	4	6	5	0	12	6	2	2	0	7	2	4	3	3	6	0	0	10	7	8	0	3	5	2
7	6 Feb 26	09:05:00	1	0	0	0	0	0	1	5	0	10	3	10	3	4	3	4	1	4	3	3	0	4	0	0	4	0	6	3	2	0	1	0	4	7	7	4	6	2	4
8	6 Feb 26	09:06:00	1	0	0	0	0	0	1	4	2	8	0	5	1	3	4	4	4	4	3	6	0	8	0	0	3	2	5	2	0	2	4	0	15	5	4	1	3	0	2
9	6 Feb 26	09:07:00	1	0	0	0	0	0	1	3	5	7	0	3	5	4	4	3	3	4	0	2	3	5	3	0	0	0	6	3	3	0	3	0	8	2	7	1	0	2	4
10	6 Feb 26	09:08:00	1	0	0	0	0	0	1	5	5	4	0	5	6	3	2	5	2	9	0	5	4	0	1	0	0	0	6	9	0	4	9	0	5	4	10	7	2	1	4
11	6 Feb 26	09:09:00	1	0	0	0	0	0	1	8	1	2	0	15	2	1	0	1	2	2	0	6	0	3	3	1	2	0	2	7	0	3	10	0	9	6	8	5	2	3	3
12	6 Feb 26	09:10:00	1	0	0	0	0	0	1	5	5	5	0	6	4	5	2	3	3	1	0	5	0	1	3	0	2	0	0	6	0	7	4	0	10	2	8	6	6	0	4
13	6 Feb 26	09:11:00	1	0	0	0	0	0	1	4	2	12	0	8	4	4	7	4	2	7	0	8	1	6	2	0	2	0	3	2	3	5	0	0	3	5	6	3	5	3	0
14	6 Feb 26	09:12:00	1	0	0	0	0	0	1	2	4	4	0	2	8	5	0	0	3	7	0	5	3	0	2	5	5	0	2	0	0	2	4	0	3	9	7	5	1	0	5
15	6 Feb 26	09:13:00	1	0	0	0	0	0	1	6	2	2	0	2	5	1	8	2	5	6	0	5	0	5	0	13	3	0	2	0	2	4	14	0	4	6	8	2	4	3	3
16	6 Feb 26	09:14:00	1	0	0	0	0	0	1	5	7	8	0	0	7	0	5	4	7	4	0	3	2	4	2	8	8	0	3	3	1	9	5	0	2	4	2	3	1	4	4
17	6 Feb 26	09:15:00	1	0	0	0	0	0	1	5	2	10	0	7	4	3	5	1	2	3	0	1	5	2	3	3	5	0	4	2	5	8	3	0	10	4	5	2	6	0	4
18	6 Feb 26	09:16:00	1	0	0	0	0	0	1	5	7	1	0	6	0	2	1	1	1	4	0	0	0	2	5	0	5	0	7	1	6	6	8	0	6	2	7	3	7	1	2
19	6 Feb 26	09:17:00	1	0	0	0	0	0	1	4	4	3	0	0	2	6	4	2	6	4	0	5	0	6	0	0	2	0	0	1	10	2	4	0	2	1	7	1	4	3	2
20	6 Feb 26	09:18:00	1	0	0	0	0	0	1	5	4	5	0	0	5	6	3	0	0	4	1	6	1	3	3	2	10	2	9	0	6	5	21	0	2	5	4	6	1	0	4
21	6 Feb 26	09:19:00	1	0	0	0	0	0	1	4	4	7	0	0	3	6	0	3	5	4	7	1	2	7	1	5	4	0	9	2	4	3	5	0	6	12	1	2	4	3	7
